hostname,tic_id,mass,age_yr,feh,av,chi2_phot,chi2_prior,chi2_total,chi2_reduced,n_obs_bands,distance_pc,model_G,model_BP,model_RP,model_J,model_H,model_K,model_W1
Kepler-1516,159763612,1.2027176761272387,4919352824.541749,0.16999999112436126,0.568933960951694,3.1610823050081445,0.2021398239672575,3.363222128975402,1.1210740429918007,7,1368.5068359375,3.748320799461908,4.156515799236263,3.1977331903536084,2.5592614347814457,2.2570689427063733,2.1566352017754014,2.125131144624943
Kepler-745,137307173,1.1593695630925391,4665670283.6727915,0.3151055860181563,0.43584975192653214,1.333031230440925,0.12728738800887612,1.4603186184498012,0.48677287281660037,7,1690.81359863281,4.008667680950172,4.396652325110274,3.467934667216742,2.8554984560660115,2.5455545687938037,2.4488499455175865,2.417390207919852
Kepler-977,159768168,0.8364165389485329,76185469.41087319,0.16999991314299498,0.0,2.134972683608757,2.51975361448937,4.654726298098128,1.5515754326993758,7,566.554321289063,6.045114207578364,6.528621634930734,5.388598820648861,4.688596779235571,4.245372103642552,4.1394880233176155,4.104024314775115
Kepler-1357,26472830,0.9438127217542588,4415258039.67446,0.2902985835694307,0.011578396658204738,1.8074973029564,0.1258686791389948,1.933365982095395,0.6444553273651317,7,1040.57238769531,5.124328830592378,5.495302814657007,4.569622933392018,3.968919254228982,3.609798112302296,3.521748156196305,3.490806247299901
Kepler-566,159727092,0.7983277517211786,3694737635.6488957,0.3399999976924401,0.0,5.354042599327002,0.22859012646522014,5.582632725792222,1.860877575264074,7,563.257568359375,6.20481125595746,6.724499141334071,5.521000938156028,4.770380666873424,4.29665462761306,4.179852746422745,4.138375356114496
Kepler-1218,159763595,1.1551986469219988,4314148648.787486,0.13198337540097002,0.2461250289875799,1.845887045532577,0.11375087477713738,1.9596379203097145,0.6532126401032382,7,832.943054199219,3.9350035887628816,4.264221788108298,3.443649806217767,2.9039698503764764,2.637900638663798,2.5579400695477936,2.528600827570202
Kepler-767,137220387,1.1909130303178703,4918545859.111516,0.5,0.4767451966507127,9.95112371564747,0.41137870372916974,10.36250241937664,3.4541674731255463,7,2128.64306640625,3.76638663484672,4.178509047799179,3.200975342883583,2.570923712314076,2.2335127199386497,2.1295680363716243,2.097342496673348
Kepler-1536,62999585,0.7013377908891445,3023226321.2612953,-0.0706178774705586,0.17379841285404488,0.9123779869011654,0.01479108546420795,0.9271690723653734,0.30905635745512444,7,386.616241455078,7.192896626191532,7.9159069569527665,6.3541560449365315,5.3559049791099405,4.760049311195789,4.617824833208654,4.576331518138359
CoRoT-8,391880567,0.88,3000000000.000001,0.3,0.0,6085.888380761291,,,,7,319.757751464844,5.607986676368472,6.033212442146712,4.997290000039696,4.368520773975726,3.960547859898522,3.861769203457814,3.828684765182981
Kepler-808,26417717,0.8198653159557999,3494721376.533632,0.5,0.7172421281401147,14.318798313105104,0.34665814033669856,14.665456453441802,4.888485484480601,7,345.338623046875,6.633345861597438,7.303930394722165,5.828320966677283,4.870748122138327,4.323967568660201,4.163303913266432,4.119279342754602
K2-280,119605900,1.0223236099029627,9366872154.674099,0.010652734692200379,0.4521630221296964,0.9727275351602857,0.15932359253007772,1.1320511276903633,0.37735037589678777,7,376.364868164063,4.4716307234331785,4.870925484213405,3.9207857398175663,3.2770618344883213,2.974384709808044,2.881296826006185,2.8508118608996242
Kepler-1129,137212833,0.9680789171177194,4750235838.594568,0.24412183789081682,0.0,4.214052291661838,0.1318135125204023,4.345865804182241,1.4486219347274136,7,1163.16491699219,4.923847975117049,5.272853893087245,4.3916875136773985,3.814445565860072,3.4788363397478994,3.3962937374751014,3.3664035789561373
Kepler-1317,63005467,0.8292128307874143,7814110684.886386,0.005917083976915929,0.24197171668637496,6.985080009956711,0.26931962211378496,7.254399632070496,2.4181332106901654,7,718.496765136719,5.940050006646705,6.454848120401505,5.259962230256645,4.526339899666998,4.084995192149072,3.973603591557596,3.940991323389215
Kepler-680,26473621,1.126958515038343,3827852007.2827134,-0.03408881782666287,0.5494244641867078,5.486024349251742,0.03225302555981828,5.51827737481156,1.8394257916038532,7,1442.42102050781,4.402828707819939,4.805268148543953,3.8570638030045035,3.228135352391642,2.942694667553636,2.847444041228144,2.8169590244413585
Kepler-245,63004906,0.8628730896249587,3554179597.5532184,0.5,0.32673697026039683,13.582304584398582,0.14620198843067675,13.728506572829259,4.576168857609753,7,827.68505859375,5.999707676551619,6.527924634102801,5.3074223149225155,4.526286619878611,4.052675220648369,3.926150349380598,3.8885949524257146
Kepler-496,137341066,0.8279721747197624,5340537532.015484,-0.2724787461811729,0.0,1.7171302312949606,0.07492435153334204,1.7920545828283025,0.5973515276094342,7,607.506652832031,5.868085210062873,6.344966254469828,5.2221356840892685,4.524159039013619,4.104114102857341,4.012429133194158,3.9873250042012267
Kepler-1109,137336979,0.9968181647041994,3564611555.9359117,0.03647104679366085,0.301024873651132,8.135476148653428,0.015286060996872953,8.150762209650301,2.7169207365501005,7,698.51806640625,5.033568468412825,5.438283003578217,4.463619408598267,3.842121031590069,3.508611265162045,3.4152458677699133,3.385125496537698
Kepler-483,137342400,1.20941157282309,2737627610.180254,0.30343162666363194,0.04243854367795156,2.783161089847618,0.11620303289159825,2.8993641227392164,0.9664547075797388,7,872.590698242188,3.676499240741332,3.9407151507601736,3.23699936600573,2.812098807716891,2.5708188503851237,2.502692163680906,2.473919937257119
Kepler-111,63001143,1.0733991184236087,3994969285.609755,0.07780593794328125,0.06736305389457088,5.297359983091947,0.06658051009281846,5.363940493184765,1.7879801643949218,7,652.507141113281,4.336143491229306,4.64293657666637,3.85604434974719,3.3372043729370886,3.0703713420852794,2.9987437983385288,2.970857206493656
Kepler-1191,26538999,0.8925219314142696,5356471476.694781,0.4399055535011064,0.0,1.5223621530446307,0.2901838968355311,1.8125460498801618,0.6041820166267206,7,939.595153808594,5.440574708747347,5.8496356139082994,4.845775728906991,4.197374791523176,3.792861819877092,3.6951454799976977,3.661834185385108
Kepler-1197,63004645,0.7592420612828409,2851517782.472045,0.5,0.08810298834220598,3.735727131559952,0.19879530031379636,3.9345224318737486,1.3115074772912496,7,485.19287109375,6.669209019157447,7.288476913461759,5.9089593691940365,5.02169127618804,4.4932078812960805,4.353086864747334,4.294629580237356
Kepler-1552,137319097,0.9486407848774102,3943234073.4536,0.5,0.4571817242515191,5.362756028718527,0.41526411970247534,5.778020148421002,1.926006716140334,7,755.41552734375,5.529015158998348,6.021874308017881,4.8779884413586245,4.071768130666195,3.6385982171203106,3.517108407029402,3.482108177553637
Kepler-787,137318289,0.7068397294166204,3554555852.9315863,-0.0022580020080971365,0.38482740089916384,3.090474881575189,0.012548164059593367,3.103023045634782,1.034341015211594,7,508.30242919921903,7.321782769107561,8.0909030540321,6.4494679092223555,5.375557690616956,4.765390332018936,4.609088423498604,4.56439551545424
Kepler-1194,137317096,1.1125253832260766,5754856114.314594,0.5,0.38015107998068504,2.7727616591041153,0.3584348396354835,3.131196498739599,1.043732166246533,7,980.72802734375,4.132092480165734,4.532409566439897,3.5724805269748856,2.941972901286475,2.6022282844362494,2.5023216489296733,2.4703028022301265
Kepler-726,63000832,0.8678820875403706,2511886426.9024067,0.16999306311509416,0.0,7.61940707870756,0.563862584161294,8.183269662868854,2.727756554289618,7,735.559387207031,5.696795427032312,6.134692313314098,5.076211189424979,4.443218223038226,4.0333606658540155,3.9349942117109946,3.9024526512756865
Kepler-672,26491504,0.9872885202960109,4049309349.78836,0.2185513866118594,0.13746076044972658,0.8959366620904118,0.05369987799427279,0.9496365400846846,0.4748182700423423,6,1078.05444335938,4.956692951553132,5.329201456846815,4.409095001085085,3.797570846102878,3.4590936681473696,3.3704338869200225,3.340158583438357
CoRoT-2,391958006,0.95183597755704,2715107334.84802,0.5,0.47574069320205414,42.18833726071165,0.21168893950133688,42.400026200212984,14.133342066737661,7,212.484771728516,5.603408760291616,6.104078945889867,4.94582358511244,4.130722186842846,3.6924454255159347,3.5690896936428733,3.533768176443165
Kepler-1110,351060274,0.7919895047149969,4610635847.9690075,0.4755106334647967,0.3074213213640911,5.521312214937371,0.41164960236329623,5.932961817300667,1.9776539391002224,7,753.438049316406,6.491442088504055,7.092702757511849,5.7398478609166945,4.86940629982101,4.350477402452266,4.2097104193320725,4.164064251728143
Kepler-641,63006978,1.1318291647942778,7223895320.189825,0.31366108211316845,0.38005326498981584,1.0249037279610673,0.04288547980893698,1.0677892077700042,0.3559297359233347,7,966.220458984375,3.8239656075378305,4.209700069652657,3.2806196028102446,2.6551908250005147,2.338276612096391,2.243374796583886,2.211764955317897
Kepler-1346,63066410,0.9930454227006604,2887721763.502777,-0.009538386563078186,0.0,5.188894221454006,0.04617150152235043,5.235065722976356,1.7450219076587852,7,828.689575195313,4.8591915061019995,5.194923989900449,4.340464643603737,3.82361299780069,3.521349401264412,3.4468768954971325,3.41901756518539
Kepler-1402,26540675,1.1537069427831983,7512208284.042905,0.45745114439524537,0.5455274486669874,1.7671493489756698,0.47300733814721935,2.240156687122889,0.7467188957076297,7,1471.72021484375,3.754111515302434,4.198666086634079,3.1618485982404203,2.468917070132281,2.1120752156585083,2.0026820536225625,1.969450927023081
Kepler-406,63066101,1.07,5839999999.99999,0.18,0.0,4825.641210270855,,,,7,362.893005371094,4.108755804492289,4.400221653654458,3.638974653931558,3.1344470431138305,2.8667422168450885,2.796854474795382,2.7691162544020287
Kepler-737,63068329,2.9761245148283844,19952623.074737485,-1.0,3.0,46734.41295004236,9.753846713473505,46744.16679675583,15581.388932251944,7,204.448852539063,6.668353182408566,7.6508368434151794,5.715474995471956,4.3071970735502525,3.868031521671289,3.6457689400755315,3.602035534819606
Kepler-1437,26541175,1.1611201782805987,6808325112.124935,0.5,0.5053317102660012,6.800819204530659,0.5141922766398608,7.31501148117052,2.4383371603901733,7,2406.74267578125,3.7451291944901435,4.180508464360901,3.1597418837363875,2.4863076064932694,2.1317518192040263,2.024192371452174,1.9912867697770897
Kepler-1100,63009789,1.0505016722443479,2743607240.936997,-0.032621814556012964,0.09811782463120704,2.2244681670283826,0.03464106945925964,2.2591092364876424,0.7530364121625475,7,688.832885742188,4.619107614596657,4.943534054952822,4.122140012210257,3.587322115441055,3.313117254589309,3.239812921690262,3.2121607014510745
Kepler-1208,63010574,0.8051993907981486,4545175812.578576,0.5,0.17631093362757838,0.19555428540957331,0.2810694222460992,0.4766237076556725,0.1588745692185575,7,853.346313476563,6.281313447700779,6.829958040726336,5.568308754987011,4.76163840425101,4.2656797254625864,4.136111358081846,4.09440390102352
Kepler-753,351056774,0.6964980415284165,6603625055.570823,0.5,0.27788436817012746,70.69617843190427,0.5661834495884555,71.26236188149272,23.75412062716424,7,271.235992431641,7.301663611510779,8.081853144146997,6.425015215378601,5.3702408324493645,4.78278002010751,4.609124560795179,4.5355527819957215
Kepler-481,26541093,1.0517483414641533,5999785597.514551,0.37340008975482236,0.11125905079083027,10.41355896661467,0.12240954616167883,10.535968512776348,3.5119895042587825,7,785.522094726563,4.329979330699733,4.668263201712803,3.816568078846797,3.241734410160144,2.9288134388610696,2.845748974680875,2.8160813974429724
Kepler-996,351072172,1.1316834352636362,3758558789.0828543,0.14311011993425365,0.3194093782809671,0.4089034135467896,0.019576236385310947,0.4284796499321005,0.14282654997736685,7,1209.92736816406,4.211711717527985,4.5638264134518405,3.7010319336696043,3.129531710882912,2.849370638225574,2.763788122518571,2.733955833257014
Kepler-1553,351062058,0.822335963264166,8304415120.082938,-0.2662297012130374,0.0,8.889726598485469,0.39815420689389935,9.287880805379368,3.0959602684597893,7,689.297546386719,5.789721369212749,6.253477087677723,5.151557429306251,4.4598811242085645,4.050577188779727,3.9594785208255416,3.933812993689209
Kepler-1116,63076026,0.9568321983890375,3594983940.9640756,0.024912922026923173,0.3013008598112799,5.323122198956922,0.1763494408350518,5.499471639791974,1.8331572132639913,7,978.892517089844,5.265999956577807,5.6950723994532995,4.667300666209372,4.045854532676166,3.688210770083884,3.5902111900759435,3.559945023650459
Kepler-669,26541079,1.1819221526152532,3256127712.8253727,0.10082945525700683,0.43714867724218653,4.823070594232075,0.008021128878224357,4.8310917231102986,1.6103639077034329,7,1894.35864257813,4.079722946885095,4.444491480117416,3.5661164391489555,2.9927122812800757,2.7207540933511827,2.631447903948594,2.600863457762085
Kepler-1024,137349536,0.8666588610127045,5189206266.15125,0.5,0.3692870103830367,14.743975571537895,0.3635496092746245,15.10752518081252,5.035841726937506,7,1029.73937988281,5.93453528787253,6.46204732898204,5.24505236517502,4.456194925419055,3.986345766404468,3.859587215799835,3.8224421564507365
Kepler-710,63120475,1.1128058213874203,5791721521.326214,0.5,0.4084393847765666,3.576680167864213,0.44467827835600093,4.021358446220214,1.3404528154067379,7,1478.74255371094,4.148030711083206,4.555342036546691,3.583069624213601,2.9437229730292653,2.600921567954042,2.499263746242617,2.4670532170684765
Kepler-1480,26541144,0.8272985951942606,2639488114.890708,-0.16130914874123042,0.0,2.2576021093221255,0.6001513916578436,2.8577535009799693,0.9525845003266564,7,494.950347900391,6.0028359023704505,6.501462399738527,5.339890358133235,4.614866211941387,4.172627683336853,4.075352642426233,4.047972050656968
Kepler-1505,137408775,1.1062699401396556,1817409073.6723387,0.5,0.15776905886566278,0.39199908663278593,0.5077951246499943,0.8997942112827803,0.29993140376092675,7,487.479949951172,4.478799388360789,4.829035844236268,3.9558425931107797,3.38076420351038,3.0590729250126643,2.9717486099657395,2.941580231054085
Kepler-792,137401986,1.1619370196908496,4298959204.385231,0.19090107816537985,0.5164319894168125,5.725381705440889,0.21600503815896713,5.941386743599857,1.980462247866619,7,1480.57299804688,4.107787486818955,4.505719853905805,3.5632203235905986,2.9373442932844167,2.6362127968039726,2.538088542717252,2.5067124505747316
Kepler-1003,63074840,1.119259350741688,4082961577.9467845,0.33999999841904477,0.1840113625305848,4.418144469252172,0.32195025312423176,4.740094722376404,1.580031574125468,7,939.371276855469,4.14628857268147,4.481024592909684,3.642640403345255,3.0887787565724008,2.794148054413692,2.710971154790723,2.6811378669157317
Kepler-1072,63072565,1.1932252970578692,2999265831.920681,0.17000000050762762,0.23750951675738965,5.076543218942837,0.02866716332555498,5.1052103822683925,1.701736794089464,7,972.27197265625,3.8908289507750116,4.2044043682080146,3.4169424293019257,2.915497751593009,2.6624499477263623,2.5845610473537075,2.554927984009418
CoRoT-3,392353449,1.3700001148774321,2875427507.7802324,0.5,0.8228141806440851,48.95553164132579,1.396828661850612,50.352360303176404,16.7841201010588,7,741.874694824219,3.8508485437390587,4.312262617933962,3.2535778986514865,2.5964118081805005,2.251703162698622,2.1310167379284226,2.096862106880489
Kepler-785,137402055,0.7745498031856606,4060295207.0068235,0.5,0.3671461381657758,18.99408674675304,0.3400600035847231,19.334146750337766,6.444715583445922,7,643.866088867188,6.716249852939012,7.368320860312609,5.928216605497119,4.994991142831924,4.451940848660987,4.300670734323859,4.247661657543432
